f1,i,query time (s),train time (s)
0.983739837398374,0,0.10319375991821289,0.10760092735290527
0.983739837398374,1,0.16378116607666016,0.10804605484008789
0.9919354838709677,2,0.14218616485595703,0.10671710968017578
0.9919354838709677,3,0.14531517028808594,0.10834026336669922
0.9754098360655737,4,0.1477189064025879,0.10990476608276367
0.9919354838709677,5,0.13975191116333008,0.10936307907104492
0.9919354838709677,6,0.1446537971496582,0.11036396026611328
0.9919354838709677,7,0.14722084999084473,0.10977911949157715
0.9919354838709677,8,0.14716887474060059,0.10933303833007812
0.9919354838709677,9,0.14221715927124023,0.11060404777526855
0.9959839357429718,10,0.13995909690856934,0.10748982429504395
0.9959839357429718,11,0.13988494873046875,0.10956382751464844
0.9959839357429718,12,0.14507508277893066,0.1081547737121582
0.9919354838709677,13,0.1443479061126709,0.10758495330810547
0.9959839357429718,14,0.13755297660827637,0.10982584953308105
1.0,15,0.15221786499023438,0.1087028980255127
1.0,16,0.14883995056152344,0.10917997360229492
1.0,17,0.1438159942626953,0.1086127758026123
1.0,18,0.14897680282592773,0.10741996765136719
1.0,19,0.1438431739807129,0.10725212097167969
1.0,20,0.14798498153686523,0.11154484748840332
1.0,21,0.1516110897064209,0.10941576957702637
1.0,22,0.14901208877563477,0.10923910140991211
1.0,23,0.14647412300109863,0.11010503768920898
1.0,24,0.1475358009338379,0.10725593566894531
0.9959839357429718,25,0.14388394355773926,0.10680389404296875
0.9959839357429718,26,0.14577484130859375,0.10844087600708008
0.9959839357429718,27,0.1425461769104004,0.1080780029296875
0.9959839357429718,28,0.14649176597595215,0.11117720603942871
0.9959839357429718,29,0.14518189430236816,0.11127901077270508
0.9959839357429718,30,0.14618182182312012,0.11064386367797852
1.0,31,0.14701175689697266,0.11063718795776367
0.9959839357429718,32,0.1464986801147461,0.10657215118408203
0.9959839357429718,33,0.14776325225830078,0.1089780330657959
0.9959839357429718,34,0.1433098316192627,0.10879206657409668
1.0,35,0.1479790210723877,0.10922598838806152
1.0,36,0.14652609825134277,0.11028409004211426
1.0,37,0.14732718467712402,0.10831785202026367
1.0,38,0.14462614059448242,0.10902690887451172
1.0,39,0.13997507095336914,0.10825586318969727
0.9959839357429718,40,0.14385700225830078,0.1065218448638916
0.9959839357429718,41,0.14551186561584473,0.10843396186828613
1.0,42,0.14204001426696777,0.10866594314575195
1.0,43,0.14215517044067383,0.11135101318359375
1.0,44,0.1468501091003418,0.10938596725463867
0.9959839357429718,45,0.1463778018951416,0.10661888122558594
0.9959839357429718,46,0.14731216430664062,0.10826230049133301
0.9959839357429718,47,0.14592790603637695,0.11143612861633301
0.9959839357429718,48,0.1407313346862793,0.10794496536254883
0.9959839357429718,49,0.14817190170288086,0.10670208930969238
0.9959839357429718,50,0.14696192741394043,0.10727214813232422
1.0,51,0.14567780494689941,0.10750174522399902
1.0,52,0.14212679862976074,0.10633397102355957
1.0,53,0.14357972145080566,0.10758805274963379
1.0,54,0.15011310577392578,0.10697031021118164
1.0,55,0.1573340892791748,0.10823488235473633
0.9959839357429718,56,0.15121889114379883,0.11287117004394531
0.9959839357429718,57,0.15155696868896484,0.11042261123657227
0.9959839357429718,58,0.1477808952331543,0.10643482208251953
0.9959839357429718,59,0.1477360725402832,0.11090803146362305
0.9959839357429718,60,0.14133119583129883,0.10812687873840332
0.9959839357429718,61,0.14038491249084473,0.10842108726501465
1.0,62,0.14159703254699707,0.10796999931335449
1.0,63,0.1413712501525879,0.10646390914916992
1.0,64,0.1394791603088379,0.10924696922302246
1.0,65,0.1364610195159912,0.11081719398498535
1.0,66,0.1464402675628662,0.11107802391052246
1.0,67,0.14338207244873047,0.1094369888305664
1.0,68,0.14554500579833984,0.10832071304321289
1.0,69,0.14546799659729004,0.11102008819580078
1.0,70,0.14998722076416016,0.11005902290344238
1.0,71,0.1480398178100586,0.10841178894042969
0.9959839357429718,72,0.14901995658874512,0.11241793632507324
0.9959839357429718,73,0.1450366973876953,0.11017274856567383
0.9959839357429718,74,0.15103888511657715,0.10826396942138672
0.9959839357429718,75,0.14893198013305664,0.11049294471740723
0.9959839357429718,76,0.14793181419372559,0.1070852279663086
0.9959839357429718,77,0.14400720596313477,0.1110069751739502
0.9959839357429718,78,0.15067076683044434,0.11037802696228027
0.9959839357429718,79,0.14387989044189453,0.10825228691101074
0.9959839357429718,80,0.14751410484313965,0.1114339828491211
0.9959839357429718,81,0.14339303970336914,0.11047792434692383
0.9959839357429718,82,0.1488800048828125,0.1098630428314209
0.9959839357429718,83,0.15154695510864258,0.11120319366455078
0.9959839357429718,84,0.14732694625854492,0.11037087440490723
0.9959839357429718,85,0.14862895011901855,0.11185216903686523
1.0,86,0.1486799716949463,0.10779380798339844
1.0,87,0.14828181266784668,0.10722780227661133
1.0,88,0.14923906326293945,0.11077380180358887
0.9959839357429718,89,0.14905428886413574,0.11054205894470215
0.9959839357429718,90,0.14452099800109863,0.10995292663574219
0.9959839357429718,91,0.14795994758605957,0.10666799545288086
0.9959839357429718,92,0.14646506309509277,0.10911989212036133
1.0,93,0.1454329490661621,0.11025190353393555
1.0,94,0.1478109359741211,0.11034178733825684
1.0,95,0.14397215843200684,0.10715174674987793
1.0,96,0.14773869514465332,0.11020898818969727
1.0,97,0.1492462158203125,0.1068730354309082
0.9959839357429718,98,0.1470198631286621,0.1097879409790039
1.0,99,0.14993906021118164,0.11106014251708984
1.0,100,0.14727091789245605,0.1093587875366211
