f1,i,query time (s),train time (s)
0.8756756756756757,0,0.1062018871307373,0.10935783386230469
0.8756756756756757,1,0.01371908187866211,0.1070258617401123
0.8756756756756757,2,0.013983011245727539,0.1062021255493164
0.8756756756756757,3,0.014295101165771484,0.10963821411132812
0.8756756756756757,4,0.016596078872680664,0.10980892181396484
0.8756756756756757,5,0.016008853912353516,0.10745096206665039
0.8756756756756757,6,0.01552581787109375,0.10978484153747559
0.8756756756756757,7,0.0164029598236084,0.11076998710632324
0.8756756756756757,8,0.014386892318725586,0.10981988906860352
0.8756756756756757,9,0.017597198486328125,0.10878515243530273
0.8756756756756757,10,0.0163419246673584,0.10760307312011719
0.8756756756756757,11,0.016438961029052734,0.10797500610351562
0.8756756756756757,12,0.01598811149597168,0.1102452278137207
0.8756756756756757,13,0.01737809181213379,0.10854768753051758
0.8756756756756757,14,0.016134262084960938,0.11014699935913086
0.8756756756756757,15,0.0163881778717041,0.10750293731689453
0.8756756756756757,16,0.01630711555480957,0.10745811462402344
0.8756756756756757,17,0.01626110076904297,0.11073899269104004
0.8756756756756757,18,0.01754903793334961,0.1091299057006836
0.8756756756756757,19,0.016802072525024414,0.11017179489135742
0.8756756756756757,20,0.016703128814697266,0.10584497451782227
0.8756756756756757,21,0.016180992126464844,0.10810685157775879
0.8756756756756757,22,0.016080856323242188,0.10806775093078613
0.8756756756756757,23,0.014216899871826172,0.1099238395690918
0.8756756756756757,24,0.016272783279418945,0.1076040267944336
0.824858757062147,25,0.017236948013305664,0.1063230037689209
0.824858757062147,26,0.016691207885742188,0.1067192554473877
0.824858757062147,27,0.01627802848815918,0.10605907440185547
0.824858757062147,28,0.016010046005249023,0.1097862720489502
0.824858757062147,29,0.016363859176635742,0.10830092430114746
0.8228571428571428,30,0.016583919525146484,0.10697698593139648
0.8228571428571428,31,0.016573190689086914,0.10708212852478027
0.8491620111731845,32,0.015835046768188477,0.10788512229919434
0.8491620111731845,33,0.01695990562438965,0.10624504089355469
0.8491620111731845,34,0.017238616943359375,0.10776185989379883
0.8491620111731845,35,0.016967296600341797,0.1081688404083252
0.8491620111731845,36,0.01585102081298828,0.10766911506652832
0.8491620111731845,37,0.017248153686523438,0.10885500907897949
0.8491620111731845,38,0.016325712203979492,0.1110529899597168
0.8491620111731845,39,0.017534971237182617,0.10751795768737793
0.8491620111731845,40,0.017292022705078125,0.10818004608154297
0.8491620111731845,41,0.01647210121154785,0.10674405097961426
0.8491620111731845,42,0.01660609245300293,0.11050605773925781
0.8491620111731845,43,0.01446223258972168,0.10533285140991211
0.8491620111731845,44,0.017271995544433594,0.10683703422546387
0.8491620111731845,45,0.016618967056274414,0.10984206199645996
0.8491620111731845,46,0.015887975692749023,0.1076653003692627
0.8491620111731845,47,0.016239166259765625,0.10993576049804688
0.8491620111731845,48,0.016410112380981445,0.10714221000671387
0.8491620111731845,49,0.016536951065063477,0.10968184471130371
0.8491620111731845,50,0.017349720001220703,0.10803890228271484
0.8491620111731845,51,0.015820026397705078,0.10972285270690918
0.8491620111731845,52,0.016668081283569336,0.10797595977783203
0.8491620111731845,53,0.01731395721435547,0.10583996772766113
0.8491620111731845,54,0.01667308807373047,0.10658574104309082
0.8491620111731845,55,0.01620197296142578,0.1101071834564209
0.8491620111731845,56,0.01720118522644043,0.10720205307006836
0.8491620111731845,57,0.016076087951660156,0.10740494728088379
0.8491620111731845,58,0.015017986297607422,0.10940217971801758
0.8491620111731845,59,0.015784263610839844,0.10756587982177734
0.8491620111731845,60,0.016434907913208008,0.11060810089111328
0.8491620111731845,61,0.01600503921508789,0.1074988842010498
0.8491620111731845,62,0.016202688217163086,0.1103360652923584
0.8508287292817679,63,0.01402902603149414,0.10927009582519531
0.8508287292817679,64,0.015978574752807617,0.10631012916564941
0.8508287292817679,65,0.015351057052612305,0.1096498966217041
0.8508287292817679,66,0.01606917381286621,0.10874485969543457
0.8508287292817679,67,0.01686692237854004,0.10922980308532715
