f1,i,query time (s),train time (s)
0.44897959183673475,0,0.0006952285766601562,0.02549910545349121
0.44000000000000006,1,0.03330183029174805,0.029738903045654297
0.44897959183673475,2,0.016625165939331055,0.02782416343688965
0.4888888888888889,3,0.015239953994750977,0.03787398338317871
0.44897959183673475,4,0.01678013801574707,0.026376962661743164
0.4583333333333333,5,0.015678882598876953,0.035737037658691406
0.44897959183673475,6,0.01530909538269043,0.02884697914123535
0.44897959183673475,7,0.01756000518798828,0.022185802459716797
0.44897959183673475,8,0.0160677433013916,0.0286252498626709
0.44897959183673475,9,0.01628899574279785,0.027363061904907227
0.44897959183673475,10,0.016543865203857422,0.027265071868896484
0.4583333333333333,11,0.014753103256225586,0.03742527961730957
0.6315789473684211,12,0.01750779151916504,0.03620576858520508
0.6857142857142856,13,0.015363216400146484,0.030693769454956055
0.48,14,0.014451980590820312,0.026255130767822266
0.4680851063829787,15,0.01708698272705078,0.027287960052490234
0.44897959183673475,16,0.01413106918334961,0.030731916427612305
0.4999999999999999,17,0.017036914825439453,0.023913860321044922
0.5217391304347826,18,0.01586294174194336,0.031050920486450195
0.44897959183673475,19,0.013993024826049805,0.025141000747680664
0.5454545454545454,20,0.01382303237915039,0.02840113639831543
0.4313725490196078,21,0.01389002799987793,0.027127981185913086
0.44897959183673475,22,0.013889789581298828,0.026855945587158203
0.4897959183673469,23,0.013955831527709961,0.0309298038482666
0.4583333333333333,24,0.014563798904418945,0.032037973403930664
0.44897959183673475,25,0.01610589027404785,0.0275728702545166
0.44897959183673475,26,0.014500141143798828,0.028269052505493164
0.48,27,0.014506101608276367,0.027706146240234375
0.4528301886792453,28,0.014138936996459961,0.030000925064086914
0.4583333333333333,29,0.014080047607421875,0.03047013282775879
0.4897959183673469,30,0.014344215393066406,0.026201248168945312
0.5945945945945946,31,0.014136075973510742,0.02596592903137207
0.44897959183673475,32,0.014200687408447266,0.031394004821777344
0.4313725490196078,33,0.014672994613647461,0.027756214141845703
0.4897959183673469,34,0.014250993728637695,0.026365280151367188
0.6857142857142856,35,0.014812946319580078,0.028783798217773438
0.4999999999999999,36,0.01405191421508789,0.0305941104888916
0.4615384615384615,37,0.013978958129882812,0.024052143096923828
0.5,38,0.014080047607421875,0.024379730224609375
