initial_FN,initial_FP,initial_average precision,initial_f1,initial_precision,initial_recall,initial_roc auc,label,learner,sample_100_FN,sample_100_FP,sample_100_average precision,sample_100_f1,sample_100_precision,sample_100_recall,sample_100_roc auc,sample_10_FN,sample_10_FP,sample_10_average precision,sample_10_f1,sample_10_precision,sample_10_recall,sample_10_roc auc,sample_11_FN,sample_11_FP,sample_11_average precision,sample_11_f1,sample_11_precision,sample_11_recall,sample_11_roc auc,sample_12_FN,sample_12_FP,sample_12_average precision,sample_12_f1,sample_12_precision,sample_12_recall,sample_12_roc auc,sample_13_FN,sample_13_FP,sample_13_average precision,sample_13_f1,sample_13_precision,sample_13_recall,sample_13_roc auc,sample_14_FN,sample_14_FP,sample_14_average precision,sample_14_f1,sample_14_precision,sample_14_recall,sample_14_roc auc,sample_15_FN,sample_15_FP,sample_15_average precision,sample_15_f1,sample_15_precision,sample_15_recall,sample_15_roc auc,sample_16_FN,sample_16_FP,sample_16_average precision,sample_16_f1,sample_16_precision,sample_16_recall,sample_16_roc auc,sample_17_FN,sample_17_FP,sample_17_average precision,sample_17_f1,sample_17_precision,sample_17_recall,sample_17_roc auc,sample_18_FN,sample_18_FP,sample_18_average precision,sample_18_f1,sample_18_precision,sample_18_recall,sample_18_roc auc,sample_19_FN,sample_19_FP,sample_19_average precision,sample_19_f1,sample_19_precision,sample_19_recall,sample_19_roc auc,sample_1_FN,sample_1_FP,sample_1_average precision,sample_1_f1,sample_1_precision,sample_1_recall,sample_1_roc auc,sample_20_FN,sample_20_FP,sample_20_average precision,sample_20_f1,sample_20_precision,sample_20_recall,sample_20_roc auc,sample_21_FN,sample_21_FP,sample_21_average precision,sample_21_f1,sample_21_precision,sample_21_recall,sample_21_roc auc,sample_22_FN,sample_22_FP,sample_22_average precision,sample_22_f1,sample_22_precision,sample_22_recall,sample_22_roc auc,sample_23_FN,sample_23_FP,sample_23_average precision,sample_23_f1,sample_23_precision,sample_23_recall,sample_23_roc auc,sample_24_FN,sample_24_FP,sample_24_average precision,sample_24_f1,sample_24_precision,sample_24_recall,sample_24_roc auc,sample_25_FN,sample_25_FP,sample_25_average precision,sample_25_f1,sample_25_precision,sample_25_recall,sample_25_roc auc,sample_26_FN,sample_26_FP,sample_26_average precision,sample_26_f1,sample_26_precision,sample_26_recall,sample_26_roc auc,sample_27_FN,sample_27_FP,sample_27_average precision,sample_27_f1,sample_27_precision,sample_27_recall,sample_27_roc auc,sample_28_FN,sample_28_FP,sample_28_average precision,sample_28_f1,sample_28_precision,sample_28_recall,sample_28_roc auc,sample_29_FN,sample_29_FP,sample_29_average precision,sample_29_f1,sample_29_precision,sample_29_recall,sample_29_roc auc,sample_2_FN,sample_2_FP,sample_2_average precision,sample_2_f1,sample_2_precision,sample_2_recall,sample_2_roc auc,sample_30_FN,sample_30_FP,sample_30_average precision,sample_30_f1,sample_30_precision,sample_30_recall,sample_30_roc auc,sample_31_FN,sample_31_FP,sample_31_average precision,sample_31_f1,sample_31_precision,sample_31_recall,sample_31_roc auc,sample_32_FN,sample_32_FP,sample_32_average precision,sample_32_f1,sample_32_precision,sample_32_recall,sample_32_roc auc,sample_33_FN,sample_33_FP,sample_33_average precision,sample_33_f1,sample_33_precision,sample_33_recall,sample_33_roc auc,sample_34_FN,sample_34_FP,sample_34_average precision,sample_34_f1,sample_34_precision,sample_34_recall,sample_34_roc auc,sample_35_FN,sample_35_FP,sample_35_average precision,sample_35_f1,sample_35_precision,sample_35_recall,sample_35_roc auc,sample_36_FN,sample_36_FP,sample_36_average precision,sample_36_f1,sample_36_precision,sample_36_recall,sample_36_roc auc,sample_37_FN,sample_37_FP,sample_37_average precision,sample_37_f1,sample_37_precision,sample_37_recall,sample_37_roc auc,sample_38_FN,sample_38_FP,sample_38_average precision,sample_38_f1,sample_38_precision,sample_38_recall,sample_38_roc auc,sample_39_FN,sample_39_FP,sample_39_average precision,sample_39_f1,sample_39_precision,sample_39_recall,sample_39_roc auc,sample_3_FN,sample_3_FP,sample_3_average precision,sample_3_f1,sample_3_precision,sample_3_recall,sample_3_roc auc,sample_40_FN,sample_40_FP,sample_40_average precision,sample_40_f1,sample_40_precision,sample_40_recall,sample_40_roc auc,sample_41_FN,sample_41_FP,sample_41_average precision,sample_41_f1,sample_41_precision,sample_41_recall,sample_41_roc auc,sample_42_FN,sample_42_FP,sample_42_average precision,sample_42_f1,sample_42_precision,sample_42_recall,sample_42_roc auc,sample_43_FN,sample_43_FP,sample_43_average precision,sample_43_f1,sample_43_precision,sample_43_recall,sample_43_roc auc,sample_44_FN,sample_44_FP,sample_44_average precision,sample_44_f1,sample_44_precision,sample_44_recall,sample_44_roc auc,sample_45_FN,sample_45_FP,sample_45_average precision,sample_45_f1,sample_45_precision,sample_45_recall,sample_45_roc auc,sample_46_FN,sample_46_FP,sample_46_average precision,sample_46_f1,sample_46_precision,sample_46_recall,sample_46_roc auc,sample_47_FN,sample_47_FP,sample_47_average precision,sample_47_f1,sample_47_precision,sample_47_recall,sample_47_roc auc,sample_48_FN,sample_48_FP,sample_48_average precision,sample_48_f1,sample_48_precision,sample_48_recall,sample_48_roc auc,sample_49_FN,sample_49_FP,sample_49_average precision,sample_49_f1,sample_49_precision,sample_49_recall,sample_49_roc auc,sample_4_FN,sample_4_FP,sample_4_average precision,sample_4_f1,sample_4_precision,sample_4_recall,sample_4_roc auc,sample_50_FN,sample_50_FP,sample_50_average precision,sample_50_f1,sample_50_precision,sample_50_recall,sample_50_roc auc,sample_51_FN,sample_51_FP,sample_51_average precision,sample_51_f1,sample_51_precision,sample_51_recall,sample_51_roc auc,sample_52_FN,sample_52_FP,sample_52_average precision,sample_52_f1,sample_52_precision,sample_52_recall,sample_52_roc auc,sample_53_FN,sample_53_FP,sample_53_average precision,sample_53_f1,sample_53_precision,sample_53_recall,sample_53_roc auc,sample_54_FN,sample_54_FP,sample_54_average precision,sample_54_f1,sample_54_precision,sample_54_recall,sample_54_roc auc,sample_55_FN,sample_55_FP,sample_55_average precision,sample_55_f1,sample_55_precision,sample_55_recall,sample_55_roc auc,sample_56_FN,sample_56_FP,sample_56_average precision,sample_56_f1,sample_56_precision,sample_56_recall,sample_56_roc auc,sample_57_FN,sample_57_FP,sample_57_average precision,sample_57_f1,sample_57_precision,sample_57_recall,sample_57_roc auc,sample_58_FN,sample_58_FP,sample_58_average precision,sample_58_f1,sample_58_precision,sample_58_recall,sample_58_roc auc,sample_59_FN,sample_59_FP,sample_59_average precision,sample_59_f1,sample_59_precision,sample_59_recall,sample_59_roc auc,sample_5_FN,sample_5_FP,sample_5_average precision,sample_5_f1,sample_5_precision,sample_5_recall,sample_5_roc auc,sample_60_FN,sample_60_FP,sample_60_average precision,sample_60_f1,sample_60_precision,sample_60_recall,sample_60_roc auc,sample_61_FN,sample_61_FP,sample_61_average precision,sample_61_f1,sample_61_precision,sample_61_recall,sample_61_roc auc,sample_62_FN,sample_62_FP,sample_62_average precision,sample_62_f1,sample_62_precision,sample_62_recall,sample_62_roc auc,sample_63_FN,sample_63_FP,sample_63_average precision,sample_63_f1,sample_63_precision,sample_63_recall,sample_63_roc auc,sample_64_FN,sample_64_FP,sample_64_average precision,sample_64_f1,sample_64_precision,sample_64_recall,sample_64_roc auc,sample_65_FN,sample_65_FP,sample_65_average precision,sample_65_f1,sample_65_precision,sample_65_recall,sample_65_roc auc,sample_66_FN,sample_66_FP,sample_66_average precision,sample_66_f1,sample_66_precision,sample_66_recall,sample_66_roc auc,sample_67_FN,sample_67_FP,sample_67_average precision,sample_67_f1,sample_67_precision,sample_67_recall,sample_67_roc auc,sample_68_FN,sample_68_FP,sample_68_average precision,sample_68_f1,sample_68_precision,sample_68_recall,sample_68_roc auc,sample_69_FN,sample_69_FP,sample_69_average precision,sample_69_f1,sample_69_precision,sample_69_recall,sample_69_roc auc,sample_6_FN,sample_6_FP,sample_6_average precision,sample_6_f1,sample_6_precision,sample_6_recall,sample_6_roc auc,sample_70_FN,sample_70_FP,sample_70_average precision,sample_70_f1,sample_70_precision,sample_70_recall,sample_70_roc auc,sample_71_FN,sample_71_FP,sample_71_average precision,sample_71_f1,sample_71_precision,sample_71_recall,sample_71_roc auc,sample_72_FN,sample_72_FP,sample_72_average precision,sample_72_f1,sample_72_precision,sample_72_recall,sample_72_roc auc,sample_73_FN,sample_73_FP,sample_73_average precision,sample_73_f1,sample_73_precision,sample_73_recall,sample_73_roc auc,sample_74_FN,sample_74_FP,sample_74_average precision,sample_74_f1,sample_74_precision,sample_74_recall,sample_74_roc auc,sample_75_FN,sample_75_FP,sample_75_average precision,sample_75_f1,sample_75_precision,sample_75_recall,sample_75_roc auc,sample_76_FN,sample_76_FP,sample_76_average precision,sample_76_f1,sample_76_precision,sample_76_recall,sample_76_roc auc,sample_77_FN,sample_77_FP,sample_77_average precision,sample_77_f1,sample_77_precision,sample_77_recall,sample_77_roc auc,sample_78_FN,sample_78_FP,sample_78_average precision,sample_78_f1,sample_78_precision,sample_78_recall,sample_78_roc auc,sample_79_FN,sample_79_FP,sample_79_average precision,sample_79_f1,sample_79_precision,sample_79_recall,sample_79_roc auc,sample_7_FN,sample_7_FP,sample_7_average precision,sample_7_f1,sample_7_precision,sample_7_recall,sample_7_roc auc,sample_80_FN,sample_80_FP,sample_80_average precision,sample_80_f1,sample_80_precision,sample_80_recall,sample_80_roc auc,sample_81_FN,sample_81_FP,sample_81_average precision,sample_81_f1,sample_81_precision,sample_81_recall,sample_81_roc auc,sample_82_FN,sample_82_FP,sample_82_average precision,sample_82_f1,sample_82_precision,sample_82_recall,sample_82_roc auc,sample_83_FN,sample_83_FP,sample_83_average precision,sample_83_f1,sample_83_precision,sample_83_recall,sample_83_roc auc,sample_84_FN,sample_84_FP,sample_84_average precision,sample_84_f1,sample_84_precision,sample_84_recall,sample_84_roc auc,sample_85_FN,sample_85_FP,sample_85_average precision,sample_85_f1,sample_85_precision,sample_85_recall,sample_85_roc auc,sample_86_FN,sample_86_FP,sample_86_average precision,sample_86_f1,sample_86_precision,sample_86_recall,sample_86_roc auc,sample_87_FN,sample_87_FP,sample_87_average precision,sample_87_f1,sample_87_precision,sample_87_recall,sample_87_roc auc,sample_88_FN,sample_88_FP,sample_88_average precision,sample_88_f1,sample_88_precision,sample_88_recall,sample_88_roc auc,sample_89_FN,sample_89_FP,sample_89_average precision,sample_89_f1,sample_89_precision,sample_89_recall,sample_89_roc auc,sample_8_FN,sample_8_FP,sample_8_average precision,sample_8_f1,sample_8_precision,sample_8_recall,sample_8_roc auc,sample_90_FN,sample_90_FP,sample_90_average precision,sample_90_f1,sample_90_precision,sample_90_recall,sample_90_roc auc,sample_91_FN,sample_91_FP,sample_91_average precision,sample_91_f1,sample_91_precision,sample_91_recall,sample_91_roc auc,sample_92_FN,sample_92_FP,sample_92_average precision,sample_92_f1,sample_92_precision,sample_92_recall,sample_92_roc auc,sample_93_FN,sample_93_FP,sample_93_average precision,sample_93_f1,sample_93_precision,sample_93_recall,sample_93_roc auc,sample_94_FN,sample_94_FP,sample_94_average precision,sample_94_f1,sample_94_precision,sample_94_recall,sample_94_roc auc,sample_95_FN,sample_95_FP,sample_95_average precision,sample_95_f1,sample_95_precision,sample_95_recall,sample_95_roc auc,sample_96_FN,sample_96_FP,sample_96_average precision,sample_96_f1,sample_96_precision,sample_96_recall,sample_96_roc auc,sample_97_FN,sample_97_FP,sample_97_average precision,sample_97_f1,sample_97_precision,sample_97_recall,sample_97_roc auc,sample_98_FN,sample_98_FP,sample_98_average precision,sample_98_f1,sample_98_precision,sample_98_recall,sample_98_roc auc,sample_99_FN,sample_99_FP,sample_99_average precision,sample_99_f1,sample_99_precision,sample_99_recall,sample_99_roc auc,sample_9_FN,sample_9_FP,sample_9_average precision,sample_9_f1,sample_9_precision,sample_9_recall,sample_9_roc auc,sampling strategy
10,0,1.0,0.999821899266225,1.0,0.999643861960896,1.0,smurf.,RandomForestClassifier,13,0,0.9999997781850483,0.9997684566746816,1.0,0.9995370205491648,0.9999996577003838,11,0,1.0,0.9998040857035995,1.0,0.9996082481569857,1.0,11,0,1.0,0.9998040857035995,1.0,0.9996082481569857,1.0,11,0,1.0,0.9998040857035995,1.0,0.9996082481569857,1.0,11,0,1.0,0.9998040857035995,1.0,0.9996082481569857,1.0,12,0,1.0,0.9997862715064297,1.0,0.9995726343530753,1.0,12,0,1.0,0.9997862715064297,1.0,0.9995726343530753,1.0,12,0,1.0,0.9997862715064297,1.0,0.9995726343530753,1.0,12,0,1.0,0.9997862715064297,1.0,0.9995726343530753,1.0,12,0,1.0,0.9997862715064297,1.0,0.9995726343530753,1.0,12,0,1.0,0.9997862715064297,1.0,0.9995726343530753,1.0,12,0,0.9999999873170214,0.9997862715064297,1.0,0.9995726343530753,0.9999999816952078,12,0,1.0,0.9997862715064297,1.0,0.9995726343530753,1.0,12,0,1.0,0.9997862715064297,1.0,0.9995726343530753,1.0,12,0,1.0,0.9997862715064297,1.0,0.9995726343530753,1.0,12,0,1.0,0.9997862715064297,1.0,0.9995726343530753,1.0,12,0,1.0,0.9997862715064297,1.0,0.9995726343530753,1.0,12,0,1.0,0.9997862715064297,1.0,0.9995726343530753,1.0,12,0,1.0,0.9997862715064297,1.0,0.9995726343530753,1.0,12,0,1.0,0.9997862715064297,1.0,0.9995726343530753,1.0,12,0,0.9999999974634043,0.9997862715064297,1.0,0.9995726343530753,0.9999999963390416,12,0,0.9999999974634043,0.9997862715064297,1.0,0.9995726343530753,0.9999999963390416,12,0,0.9999999873170214,0.9997862715064297,1.0,0.9995726343530753,0.9999999816952078,12,0,0.9999999974634043,0.9997862715064297,1.0,0.9995726343530753,0.9999999963390416,12,0,0.9999999974634043,0.9997862715064297,1.0,0.9995726343530753,0.9999999963390416,13,0,0.9999997604033033,0.9997684566746816,1.0,0.9995370205491648,0.9999995808202562,13,0,0.9999997604033033,0.9997684566746816,1.0,0.9995370205491648,0.9999995808202562,13,0,0.99999977055131,0.9997684566746816,1.0,0.9995370205491648,0.9999996467175085,13,0,0.99999977055131,0.9997684566746816,1.0,0.9995370205491648,0.9999996467175085,13,0,0.99999977055131,0.9997684566746816,1.0,0.9995370205491648,0.9999996467175085,13,0,0.99999977055131,0.9997684566746816,1.0,0.9995370205491648,0.9999996467175085,13,0,0.99999977055131,0.9997684566746816,1.0,0.9995370205491648,0.9999996467175085,13,0,0.99999977055131,0.9997684566746816,1.0,0.9995370205491648,0.9999996467175085,12,0,0.9999999873170214,0.9997862715064297,1.0,0.9995726343530753,0.9999999816952078,13,0,0.99999977055131,0.9997684566746816,1.0,0.9995370205491648,0.9999996467175085,13,0,0.99999977055131,0.9997684566746816,1.0,0.9995370205491648,0.9999996467175085,13,0,0.99999977055131,0.9997684566746816,1.0,0.9995370205491648,0.9999996467175085,13,0,0.99999977055131,0.9997684566746816,1.0,0.9995370205491648,0.9999996467175085,13,1,0.9999997591313422,0.9997506500908345,0.9999643709694659,0.9995370205491648,0.9999996284127162,13,1,0.9999997591313422,0.9997506500908345,0.9999643709694659,0.9995370205491648,0.9999996284127162,13,1,0.9999997591313422,0.9997506500908345,0.9999643709694659,0.9995370205491648,0.9999996284127162,13,1,0.9999997591313422,0.9997506500908345,0.9999643709694659,0.9995370205491648,0.9999996284127162,13,1,0.9999997591313422,0.9997506500908345,0.9999643709694659,0.9995370205491648,0.9999996284127162,13,1,0.9999997591313422,0.9997506500908345,0.9999643709694659,0.9995370205491648,0.9999996284127162,12,0,0.9999999987317021,0.9997862715064297,1.0,0.9995726343530753,0.9999999981695208,13,1,0.9999997591313422,0.9997506500908345,0.9999643709694659,0.9995370205491648,0.9999996284127162,13,1,0.9999997591313422,0.9997506500908345,0.9999643709694659,0.9995370205491648,0.9999996284127162,13,1,0.9999997591313422,0.9997506500908345,0.9999643709694659,0.9995370205491648,0.9999996284127162,13,1,0.9999997591313422,0.9997506500908345,0.9999643709694659,0.9995370205491648,0.9999996284127162,14,1,0.9999996805698933,0.9997328346246326,0.9999643696999929,0.9995014067452545,0.9999992055720139,14,1,0.9999996805698933,0.9997328346246326,0.9999643696999929,0.9995014067452545,0.9999992055720139,14,1,0.9999996805698933,0.9997328346246326,0.9999643696999929,0.9995014067452545,0.9999992055720139,14,1,0.9999996805698933,0.9997328346246326,0.9999643696999929,0.9995014067452545,0.9999992055720139,14,1,0.9999996805698933,0.9997328346246326,0.9999643696999929,0.9995014067452545,0.9999992055720139,14,1,0.9999996805698933,0.9997328346246326,0.9999643696999929,0.9995014067452545,0.9999992055720139,12,0,0.9999999923904839,0.9997862715064297,1.0,0.9995726343530753,0.9999999890171246,14,1,0.9999996805698933,0.9997328346246326,0.9999643696999929,0.9995014067452545,0.9999992055720139,14,1,0.9999996805698933,0.9997328346246326,0.9999643696999929,0.9995014067452545,0.9999992055720139,14,1,0.9999996805698933,0.9997328346246326,0.9999643696999929,0.9995014067452545,0.9999992055720139,14,1,0.9999996805698933,0.9997328346246326,0.9999643696999929,0.9995014067452545,0.9999992055720139,14,1,0.9999996805698933,0.9997328346246326,0.9999643696999929,0.9995014067452545,0.9999992055720139,14,1,0.9999996805698933,0.9997328346246326,0.9999643696999929,0.9995014067452545,0.9999992055720139,14,1,0.9999996805698933,0.9997328346246326,0.9999643696999929,0.9995014067452545,0.9999992055720139,14,1,0.9999996805698933,0.9997328346246326,0.9999643696999929,0.9995014067452545,0.9999992055720139,14,1,0.9999996805698933,0.9997328346246326,0.9999643696999929,0.9995014067452545,0.9999992055720139,14,1,0.9999996805698933,0.9997328346246326,0.9999643696999929,0.9995014067452545,0.9999992055720139,12,0,0.9999999923904839,0.9997862715064297,1.0,0.9995726343530753,0.9999999890171246,14,1,0.9999996805698933,0.9997328346246326,0.9999643696999929,0.9995014067452545,0.9999992055720139,14,1,0.9999996805698933,0.9997328346246326,0.9999643696999929,0.9995014067452545,0.9999992055720138,14,1,0.9999996805698933,0.9997328346246326,0.9999643696999929,0.9995014067452545,0.9999992055720138,14,1,0.9999996805698933,0.9997328346246326,0.9999643696999929,0.9995014067452545,0.9999992055720138,14,1,0.9999996805698933,0.9997328346246326,0.9999643696999929,0.9995014067452545,0.9999992055720138,14,1,0.9999996805698933,0.9997328346246326,0.9999643696999929,0.9995014067452545,0.9999992055720138,14,1,0.9999996805698933,0.9997328346246326,0.9999643696999929,0.9995014067452545,0.9999992055720138,14,1,0.9999996805698933,0.9997328346246326,0.9999643696999929,0.9995014067452545,0.9999992055720138,14,1,0.9999996805698933,0.9997328346246326,0.9999643696999929,0.9995014067452545,0.9999992055720138,14,1,0.9999996805698933,0.9997328346246326,0.9999643696999929,0.9995014067452545,0.9999992055720138,12,0,0.9999999923904839,0.9997862715064297,1.0,0.9995726343530753,0.9999999890171246,14,1,0.9999996805698933,0.9997328346246326,0.9999643696999929,0.9995014067452545,0.9999992055720138,14,1,0.9999996805698933,0.9997328346246326,0.9999643696999929,0.9995014067452545,0.9999992055720138,14,1,0.9999996805698933,0.9997328346246326,0.9999643696999929,0.9995014067452545,0.9999992055720138,14,1,0.9999996805698933,0.9997328346246326,0.9999643696999929,0.9995014067452545,0.9999992055720138,14,1,0.9999996805698933,0.9997328346246326,0.9999643696999929,0.9995014067452545,0.9999992055720138,14,1,0.9999996805698933,0.9997328346246326,0.9999643696999929,0.9995014067452545,0.9999992055720138,13,0,0.9999997781850483,0.9997684566746816,1.0,0.9995370205491648,0.9999996577003838,13,0,0.9999997781850483,0.9997684566746816,1.0,0.9995370205491648,0.9999996577003838,13,0,0.9999997781850483,0.9997684566746816,1.0,0.9995370205491648,0.9999996577003838,13,0,0.9999997781850483,0.9997684566746816,1.0,0.9995370205491648,0.9999996577003838,12,0,1.0,0.9997862715064297,1.0,0.9995726343530753,1.0,13,0,0.9999997781850483,0.9997684566746816,1.0,0.9995370205491648,0.9999996577003838,13,0,0.9999997781850483,0.9997684566746816,1.0,0.9995370205491648,0.9999996577003838,13,0,0.9999997781850483,0.9997684566746816,1.0,0.9995370205491648,0.9999996577003838,13,0,0.9999997781850483,0.9997684566746816,1.0,0.9995370205491648,0.9999996577003838,13,0,0.9999997781850483,0.9997684566746816,1.0,0.9995370205491648,0.9999996577003838,13,0,0.9999997781850483,0.9997684566746816,1.0,0.9995370205491648,0.9999996577003838,13,0,0.9999997781850483,0.9997684566746816,1.0,0.9995370205491648,0.9999996577003838,13,0,0.9999997781850483,0.9997684566746816,1.0,0.9995370205491648,0.9999996577003838,13,0,0.9999997781850483,0.9997684566746816,1.0,0.9995370205491648,0.9999996577003838,13,0,0.9999997781850483,0.9997684566746816,1.0,0.9995370205491648,0.9999996577003838,9,0,1.0,0.9998397121943401,1.0,0.9996794757648064,1.0,iforest_sampling
