f1,i,query time (s),train time (s)
0.983739837398374,0,0.10299110412597656,0.10957121849060059
0.983739837398374,1,0.0409848690032959,0.10552597045898438
0.983739837398374,2,0.016026020050048828,0.11126589775085449
0.983739837398374,3,0.014938116073608398,0.10922598838806152
0.983739837398374,4,0.01592230796813965,0.10570812225341797
0.983739837398374,5,0.018078088760375977,0.11323904991149902
0.983739837398374,6,0.015670061111450195,0.11088323593139648
0.983739837398374,7,0.016742229461669922,0.10875487327575684
0.983739837398374,8,0.01516866683959961,0.10721087455749512
0.983739837398374,9,0.016723155975341797,0.10967493057250977
0.983739837398374,10,0.01682877540588379,0.10947704315185547
0.983739837398374,11,0.016406774520874023,0.10996031761169434
0.983739837398374,12,0.01612401008605957,0.11057114601135254
0.983739837398374,13,0.015106201171875,0.10524106025695801
0.983739837398374,14,0.016597986221313477,0.1071927547454834
0.983739837398374,15,0.017781972885131836,0.11060476303100586
0.983739837398374,16,0.016534090042114258,0.10600590705871582
0.983739837398374,17,0.02001500129699707,0.11296486854553223
0.983739837398374,18,0.016479969024658203,0.10741305351257324
0.983739837398374,19,0.015588760375976562,0.10992908477783203
0.983739837398374,20,0.01595902442932129,0.10837125778198242
0.983739837398374,21,0.015112161636352539,0.10702085494995117
0.983739837398374,22,0.01685309410095215,0.10716390609741211
0.983739837398374,23,0.016644954681396484,0.10856771469116211
0.983739837398374,24,0.017447233200073242,0.1059880256652832
0.9718875502008033,25,0.016388893127441406,0.10987710952758789
0.9718875502008033,26,0.016746997833251953,0.11035704612731934
0.9718875502008033,27,0.01690196990966797,0.10729289054870605
0.9718875502008033,28,0.017188310623168945,0.10766792297363281
0.9718875502008033,29,0.016638994216918945,0.11004996299743652
0.9718875502008033,30,0.01695704460144043,0.10898780822753906
0.9718875502008033,31,0.017139911651611328,0.10941219329833984
0.9718875502008033,32,0.017452001571655273,0.10570001602172852
0.9718875502008033,33,0.016592741012573242,0.10953497886657715
0.9718875502008033,34,0.015450000762939453,0.11128997802734375
0.9718875502008033,35,0.016414880752563477,0.10989904403686523
0.9718875502008033,36,0.015403985977172852,0.10978412628173828
0.9718875502008033,37,0.016633033752441406,0.10717272758483887
0.983739837398374,38,0.0170590877532959,0.10852980613708496
0.983739837398374,39,0.01623082160949707,0.10550498962402344
0.983739837398374,40,0.017235994338989258,0.10682010650634766
0.983739837398374,41,0.015725135803222656,0.1098179817199707
0.983739837398374,42,0.01731705665588379,0.10949921607971191
0.983739837398374,43,0.017755985260009766,0.10682082176208496
0.983739837398374,44,0.01631331443786621,0.11074519157409668
0.983739837398374,45,0.01726818084716797,0.10697817802429199
0.983739837398374,46,0.016599178314208984,0.10958981513977051
0.983739837398374,47,0.015987873077392578,0.10839605331420898
0.983739837398374,48,0.015386104583740234,0.10892200469970703
0.983739837398374,49,0.015664100646972656,0.11051797866821289
0.983739837398374,50,0.017827987670898438,0.11006593704223633
0.983739837398374,51,0.015473127365112305,0.10815000534057617
0.983739837398374,52,0.016594886779785156,0.10711312294006348
0.983739837398374,53,0.016667842864990234,0.10645604133605957
0.983739837398374,54,0.016435861587524414,0.10871291160583496
0.983739837398374,55,0.01738905906677246,0.10686182975769043
0.983739837398374,56,0.015591859817504883,0.11039590835571289
0.983739837398374,57,0.015407800674438477,0.10946393013000488
0.983739837398374,58,0.015126943588256836,0.10962104797363281
0.983739837398374,59,0.018088102340698242,0.1098480224609375
0.983739837398374,60,0.01733684539794922,0.10598587989807129
0.983739837398374,61,0.016746044158935547,0.11031818389892578
0.983739837398374,62,0.01781296730041504,0.10670208930969238
0.983739837398374,63,0.016266822814941406,0.1065058708190918
0.983739837398374,64,0.017872095108032227,0.1094980239868164
0.983739837398374,65,0.015341043472290039,0.10712814331054688
0.983739837398374,66,0.01630711555480957,0.10773110389709473
0.983739837398374,67,0.016495943069458008,0.10792803764343262
0.983739837398374,68,0.020208120346069336,0.10931277275085449
0.983739837398374,69,0.018299341201782227,0.10994410514831543
0.983739837398374,70,0.017132997512817383,0.10733270645141602
0.983739837398374,71,0.016765117645263672,0.1062161922454834
0.983739837398374,72,0.016134023666381836,0.10677409172058105
0.983739837398374,73,0.016658782958984375,0.10605907440185547
0.983739837398374,74,0.017135143280029297,0.10924530029296875
0.983739837398374,75,0.01624894142150879,0.10863208770751953
0.983739837398374,76,0.015601158142089844,0.10846614837646484
0.983739837398374,77,0.015977144241333008,0.11050200462341309
0.983739837398374,78,0.016149044036865234,0.10721993446350098
0.983739837398374,79,0.017222881317138672,0.10551285743713379
0.983739837398374,80,0.014285802841186523,0.11032700538635254
0.983739837398374,81,0.01767897605895996,0.10847783088684082
0.983739837398374,82,0.016999006271362305,0.10912704467773438
0.983739837398374,83,0.01838397979736328,0.1170659065246582
0.983739837398374,84,0.01715683937072754,0.10876703262329102
0.983739837398374,85,0.014979124069213867,0.11129283905029297
0.983739837398374,86,0.015587091445922852,0.10589599609375
0.983739837398374,87,0.017323970794677734,0.10864090919494629
0.983739837398374,88,0.017277956008911133,0.10830211639404297
0.983739837398374,89,0.016693115234375,0.10599994659423828
0.983739837398374,90,0.017121076583862305,0.11076092720031738
0.983739837398374,91,0.017892837524414062,0.10488486289978027
0.983739837398374,92,0.014208078384399414,0.10802507400512695
0.983739837398374,93,0.01822209358215332,0.10494399070739746
0.983739837398374,94,0.014996051788330078,0.10880494117736816
0.983739837398374,95,0.016063928604125977,0.10508084297180176
0.983739837398374,96,0.01571798324584961,0.10617494583129883
0.983739837398374,97,0.016157150268554688,0.10908198356628418
0.983739837398374,98,0.014858007431030273,0.10737419128417969
0.983739837398374,99,0.01523590087890625,0.10864377021789551
0.983739837398374,100,0.01588606834411621,0.10603904724121094
