f1,i,query time (s),train time (s)
0.0,0,0.0010476112365722656,0.024552106857299805
0.12612612612612611,1,0.05217719078063965,0.036966800689697266
0.14285714285714288,2,0.02360391616821289,0.030663013458251953
0.1679389312977099,3,0.023673057556152344,0.0545191764831543
0.0,4,0.022935867309570312,0.024687767028808594
0.18803418803418803,5,0.022456884384155273,0.03324699401855469
0.2809917355371901,6,0.02189016342163086,0.03241300582885742
0.29268292682926833,7,0.022660017013549805,0.0579071044921875
0.0,8,0.02585911750793457,0.01942896842956543
0.9441624365482234,9,0.02079296112060547,0.0499567985534668
0.1896551724137931,10,0.021937131881713867,0.026147127151489258
0.0,11,0.023086071014404297,0.02125692367553711
0.1864406779661017,12,0.023651838302612305,0.03212308883666992
0.18803418803418803,13,0.021249055862426758,0.038704872131347656
0.2741935483870968,14,0.021313905715942383,0.04005312919616699
0.18803418803418803,15,0.0224609375,0.03673911094665527
0.1896551724137931,16,0.021074295043945312,0.0252988338470459
0.1896551724137931,17,0.021242856979370117,0.024652957916259766
0.1896551724137931,18,0.02175593376159668,0.027287006378173828
0.18803418803418803,19,0.02122807502746582,0.026160001754760742
0.1896551724137931,20,0.022838115692138672,0.027040958404541016
0.18803418803418803,21,0.022083044052124023,0.03378105163574219
0.1592920353982301,22,0.02568197250366211,0.03288602828979492
0.19130434782608693,23,0.021804094314575195,0.027182817459106445
0.17391304347826086,24,0.02194380760192871,0.024382829666137695
0.1896551724137931,25,0.02102494239807129,0.02532505989074707
0.0,26,0.021263837814331055,0.01617884635925293
0.18803418803418803,27,0.02306199073791504,0.030884742736816406
0.1864406779661017,28,0.021971940994262695,0.04640793800354004
0.7425149700598802,29,0.022388935089111328,0.04778432846069336
0.0,30,0.021819114685058594,0.021081924438476562
0.2786885245901639,31,0.021817922592163086,0.04803013801574707
0.0,32,0.02324199676513672,0.035591840744018555
0.18803418803418803,33,0.022864818572998047,0.05136609077453613
0.0,34,0.022264957427978516,0.02872610092163086
0.18803418803418803,35,0.021016836166381836,0.044339895248413086
0.0,36,0.022491931915283203,0.014541864395141602
0.0,37,0.023051023483276367,0.01573801040649414
0.0,38,0.022581815719604492,0.015238285064697266
0.0,39,0.021647930145263672,0.014444112777709961
0.0,40,0.021100997924804688,0.014577865600585938
0.0,41,0.022047042846679688,0.024533987045288086
0.0,42,0.021640300750732422,0.02168416976928711
0.1896551724137931,43,0.023234844207763672,0.04968094825744629
0.9951690821256038,44,0.02449202537536621,0.06533503532409668
0.18803418803418803,45,0.023002147674560547,0.029098033905029297
0.0,46,0.022400856018066406,0.01809406280517578
0.0,47,0.025111913681030273,0.03599286079406738
0.18803418803418803,48,0.024876832962036133,0.03224992752075195
0.0,49,0.022408008575439453,0.03979206085205078
0.0,50,0.02103710174560547,0.03525686264038086
0.18803418803418803,51,0.021381139755249023,0.041654109954833984
0.18803418803418803,52,0.02262282371520996,0.02379322052001953
0.9441624365482234,53,0.023691892623901367,0.0589451789855957
0.18803418803418803,54,0.023156404495239258,0.027544021606445312
0.18803418803418803,55,0.023104190826416016,0.0344240665435791
0.18803418803418803,56,0.02384805679321289,0.032475948333740234
0.985645933014354,57,0.02419900894165039,0.04563498497009277
0.1864406779661017,58,0.02369093894958496,0.02721714973449707
0.0,59,0.022570133209228516,0.019349098205566406
0.0,60,0.02099609375,0.01710677146911621
0.0,61,0.021381855010986328,0.016085147857666016
0.0,62,0.021087169647216797,0.020181894302368164
0.18803418803418803,63,0.021099090576171875,0.03690910339355469
0.18803418803418803,64,0.022856950759887695,0.0268399715423584
0.9853658536585366,65,0.021585941314697266,0.037207841873168945
0.18803418803418803,66,0.022563695907592773,0.02715921401977539
0.18803418803418803,67,0.022706985473632812,0.029822826385498047
0.18803418803418803,68,0.02199697494506836,0.026997089385986328
0.1864406779661017,69,0.021754980087280273,0.031022071838378906
0.17886178861788618,70,0.022459030151367188,0.04234123229980469
0.0,71,0.02290821075439453,0.022642850875854492
0.18803418803418803,72,0.021276235580444336,0.03870725631713867
0.2903225806451613,73,0.02165508270263672,0.04640793800354004
0.0,74,0.023736000061035156,0.026137113571166992
0.0,75,0.021358966827392578,0.025601863861083984
0.17391304347826086,76,0.02117776870727539,0.025881052017211914
0.18803418803418803,77,0.021336793899536133,0.02342700958251953
0.1896551724137931,78,0.022620201110839844,0.034734249114990234
0.1896551724137931,79,0.025574922561645508,0.030096769332885742
0.1896551724137931,80,0.02281975746154785,0.03525185585021973
0.18803418803418803,81,0.023020029067993164,0.03351187705993652
0.17391304347826086,82,0.02264714241027832,0.028330087661743164
0.1896551724137931,83,0.021552324295043945,0.05054211616516113
0.03773584905660378,84,0.021684885025024414,0.02245783805847168
0.0,85,0.022422075271606445,0.018021106719970703
0.0,86,0.02142024040222168,0.020533084869384766
0.07407407407407407,87,0.020882844924926758,0.035660743713378906
0.0,88,0.021966934204101562,0.02116990089416504
0.17391304347826086,89,0.02468419075012207,0.02601909637451172
0.15789473684210525,90,0.021105051040649414,0.03046393394470215
0.7906976744186047,91,0.022560834884643555,0.03647494316101074
0.19130434782608693,92,0.022143125534057617,0.03239321708679199
0.1896551724137931,93,0.022867918014526367,0.024856090545654297
0.1896551724137931,94,0.022696256637573242,0.04617500305175781
0.18803418803418803,95,0.021195173263549805,0.026580810546875
0.9333333333333333,96,0.02192211151123047,0.044979095458984375
0.17391304347826086,97,0.02139592170715332,0.03992819786071777
0.1896551724137931,98,0.02266979217529297,0.0326848030090332
0.1896551724137931,99,0.021825790405273438,0.037496089935302734
0.6101694915254238,100,0.022355079650878906,0.046662092208862305
