f1,i,query time (s),train time (s)
0.9285714285714286,0,0.0009360313415527344,0.028905868530273438
0.924901185770751,1,0.0373990535736084,0.024686813354492188
0.924901185770751,2,0.014368057250976562,0.025007247924804688
0.924901185770751,3,0.014245986938476562,0.026296138763427734
0.924901185770751,4,0.016458988189697266,0.024609088897705078
0.921259842519685,5,0.014685869216918945,0.021893739700317383
0.924901185770751,6,0.014611959457397461,0.02187800407409668
0.924901185770751,7,0.015880346298217773,0.021882057189941406
0.924901185770751,8,0.015476226806640625,0.02322697639465332
0.9176470588235294,9,0.014226913452148438,0.02158498764038086
0.921259842519685,10,0.015207767486572266,0.0223691463470459
0.924901185770751,11,0.01450490951538086,0.02085089683532715
0.921259842519685,12,0.014509916305541992,0.021585941314697266
0.924901185770751,13,0.016211271286010742,0.02686309814453125
0.924901185770751,14,0.015259742736816406,0.02425408363342285
0.924901185770751,15,0.014856815338134766,0.02381587028503418
0.924901185770751,16,0.01471400260925293,0.02287912368774414
0.921259842519685,17,0.014717817306518555,0.022326946258544922
0.924901185770751,18,0.014312982559204102,0.026811838150024414
0.9176470588235294,19,0.014273881912231445,0.022958755493164062
0.924901185770751,20,0.014435768127441406,0.025171995162963867
0.924901185770751,21,0.015111923217773438,0.021915912628173828
0.924901185770751,22,0.015272855758666992,0.022741079330444336
0.924901185770751,23,0.01595902442932129,0.028953075408935547
0.921259842519685,24,0.015298843383789062,0.02250385284423828
0.921259842519685,25,0.014465093612670898,0.023597002029418945
0.924901185770751,26,0.01485586166381836,0.02439594268798828
0.924901185770751,27,0.015529870986938477,0.02643299102783203
0.924901185770751,28,0.014545202255249023,0.024585962295532227
0.921259842519685,29,0.014564990997314453,0.026683807373046875
0.921259842519685,30,0.014734029769897461,0.027617931365966797
0.924901185770751,31,0.014565706253051758,0.02643108367919922
0.924901185770751,32,0.01774001121520996,0.025637149810791016
0.921259842519685,33,0.015069961547851562,0.023458003997802734
0.9176470588235294,34,0.015081167221069336,0.023438215255737305
0.924901185770751,35,0.015455961227416992,0.02263927459716797
0.9105058365758756,36,0.014298200607299805,0.02487015724182129
0.924901185770751,37,0.014528036117553711,0.02274012565612793
0.924901185770751,38,0.014533042907714844,0.025545120239257812
0.924901185770751,39,0.014497756958007812,0.024144887924194336
0.924901185770751,40,0.01447606086730957,0.022718191146850586
0.924901185770751,41,0.014530181884765625,0.023406267166137695
0.9176470588235294,42,0.014344930648803711,0.02378702163696289
0.924901185770751,43,0.015236139297485352,0.021543025970458984
0.924901185770751,44,0.014174938201904297,0.02201700210571289
0.921259842519685,45,0.014278173446655273,0.024516820907592773
0.924901185770751,46,0.014663934707641602,0.02248978614807129
0.924901185770751,47,0.01482391357421875,0.025323152542114258
0.921259842519685,48,0.015494108200073242,0.024801969528198242
0.921259842519685,49,0.014312028884887695,0.02302384376525879
0.924901185770751,50,0.01442098617553711,0.022027015686035156
0.9176470588235294,51,0.014707088470458984,0.02182292938232422
0.924901185770751,52,0.014613866806030273,0.02409982681274414
0.9105058365758756,53,0.014326095581054688,0.02554488182067871
0.921259842519685,54,0.014424800872802734,0.025017738342285156
0.924901185770751,55,0.01842188835144043,0.028521060943603516
0.924901185770751,56,0.0161590576171875,0.025204896926879883
0.924901185770751,57,0.014945030212402344,0.023690223693847656
0.924901185770751,58,0.014873027801513672,0.02386784553527832
0.924901185770751,59,0.014787912368774414,0.025271177291870117
0.924901185770751,60,0.014462947845458984,0.0233919620513916
0.921259842519685,61,0.01503300666809082,0.026309967041015625
0.924901185770751,62,0.014380931854248047,0.023545026779174805
0.924901185770751,63,0.015908002853393555,0.024306058883666992
0.9285714285714286,64,0.014447212219238281,0.02589702606201172
0.9176470588235294,65,0.015576839447021484,0.029289960861206055
0.921259842519685,66,0.015275001525878906,0.022397994995117188
0.9140625000000001,67,0.014319181442260742,0.024228811264038086
0.921259842519685,68,0.014695882797241211,0.025761127471923828
0.9140625000000001,69,0.017323017120361328,0.025413990020751953
0.9140625000000001,70,0.01435995101928711,0.02361893653869629
0.921259842519685,71,0.016707897186279297,0.025188922882080078
0.9105058365758756,72,0.014322996139526367,0.026762008666992188
0.9105058365758756,73,0.014325141906738281,0.023897171020507812
0.9105058365758756,74,0.015367746353149414,0.025027036666870117
0.9105058365758756,75,0.014677047729492188,0.025185108184814453
0.9140625000000001,76,0.016094207763671875,0.022368192672729492
0.9176470588235294,77,0.014349937438964844,0.02337169647216797
0.9176470588235294,78,0.014427900314331055,0.023907899856567383
0.9140625000000001,79,0.014384031295776367,0.02304697036743164
0.9176470588235294,80,0.01584315299987793,0.027710914611816406
0.9176470588235294,81,0.014338016510009766,0.024671077728271484
0.9105058365758756,82,0.014708995819091797,0.029280900955200195
0.9176470588235294,83,0.014712810516357422,0.023298025131225586
0.9105058365758756,84,0.014672994613647461,0.029768943786621094
0.9176470588235294,85,0.015727996826171875,0.028937816619873047
0.9140625000000001,86,0.016534090042114258,0.023601055145263672
0.9105058365758756,87,0.014275789260864258,0.02515721321105957
0.924901185770751,88,0.014278173446655273,0.0248260498046875
0.9105058365758756,89,0.015087127685546875,0.02665877342224121
0.921259842519685,90,0.016045093536376953,0.05449819564819336
0.921259842519685,91,0.017628908157348633,0.028609037399291992
0.9176470588235294,92,0.014499187469482422,0.025483131408691406
0.924901185770751,93,0.0158841609954834,0.036338090896606445
0.9140625000000001,94,0.01762700080871582,0.03432798385620117
0.9140625000000001,95,0.015162229537963867,0.02984905242919922
0.9140625000000001,96,0.016871213912963867,0.027930021286010742
0.9133858267716536,97,0.016739845275878906,0.03101491928100586
0.924901185770751,98,0.014793157577514648,0.028419971466064453
0.9105058365758756,99,0.015106916427612305,0.030219078063964844
0.9176470588235294,100,0.015925168991088867,0.028497934341430664
