f1,i,query time (s),train time (s)
0.9902912621359222,0,0.10825014114379883,0.10774016380310059
0.9902912621359222,1,0.04135608673095703,0.11016201972961426
0.9902912621359222,2,0.017480850219726562,0.10821294784545898
0.9902912621359222,3,0.01729583740234375,0.10890793800354004
0.9902912621359222,4,0.01724696159362793,0.10757589340209961
0.9902912621359222,5,0.016835927963256836,0.10724997520446777
0.9902912621359222,6,0.016260862350463867,0.11071896553039551
0.9902912621359222,7,0.01701498031616211,0.10567307472229004
0.9902912621359222,8,0.017148971557617188,0.11030197143554688
0.9902912621359222,9,0.01794886589050293,0.10656404495239258
0.9902912621359222,10,0.017876863479614258,0.1056528091430664
0.9902912621359222,11,0.01608586311340332,0.10674405097961426
0.9902912621359222,12,0.01751995086669922,0.10752296447753906
0.9902912621359222,13,0.015810251235961914,0.1094510555267334
0.9902912621359222,14,0.016126155853271484,0.11115312576293945
0.9902912621359222,15,0.015876054763793945,0.11073899269104004
0.9902912621359222,16,0.015833139419555664,0.10963201522827148
0.9902912621359222,17,0.015616893768310547,0.11023807525634766
0.9902912621359222,18,0.017121076583862305,0.10895395278930664
0.9902912621359222,19,0.022996902465820312,0.11230683326721191
0.9902912621359222,20,0.01840376853942871,0.10832095146179199
0.9902912621359222,21,0.020406007766723633,0.11155390739440918
0.9902912621359222,22,0.018117904663085938,0.10967421531677246
0.9902912621359222,23,0.01771378517150879,0.1099081039428711
0.9902912621359222,24,0.018228769302368164,0.10757899284362793
0.9547738693467337,25,0.018544912338256836,0.11114692687988281
0.9547738693467337,26,0.018536090850830078,0.11056685447692871
0.9547738693467337,27,0.018839120864868164,0.11240601539611816
0.9547738693467337,28,0.01828289031982422,0.10742306709289551
0.9547738693467337,29,0.018105030059814453,0.11074090003967285
0.9547738693467337,30,0.01857304573059082,0.10616397857666016
0.9547738693467337,31,0.01861405372619629,0.10812497138977051
0.9547738693467337,32,0.01763296127319336,0.10896682739257812
0.9547738693467337,33,0.01914525032043457,0.10603904724121094
0.9547738693467337,34,0.018510103225708008,0.10650897026062012
0.9547738693467337,35,0.018112897872924805,0.11128711700439453
0.9547738693467337,36,0.018749237060546875,0.11014699935913086
0.9547738693467337,37,0.01938319206237793,0.10956382751464844
0.9547738693467337,38,0.017757892608642578,0.10609889030456543
0.9547738693467337,39,0.018577098846435547,0.11051321029663086
0.9547738693467337,40,0.019561052322387695,0.11022615432739258
0.9547738693467337,41,0.016154050827026367,0.10670208930969238
0.9547738693467337,42,0.018376827239990234,0.10591316223144531
0.9547738693467337,43,0.01762104034423828,0.1076500415802002
0.9547738693467337,44,0.015794038772583008,0.10625934600830078
0.9547738693467337,45,0.0165863037109375,0.10763692855834961
0.9547738693467337,46,0.015817880630493164,0.11014986038208008
0.9547738693467337,47,0.0164642333984375,0.10707306861877441
0.9547738693467337,48,0.016360998153686523,0.11069798469543457
0.9547738693467337,49,0.015719890594482422,0.10865306854248047
0.9547738693467337,50,0.015867948532104492,0.10654902458190918
0.9547738693467337,51,0.020334959030151367,0.11169981956481934
0.9547738693467337,52,0.018725156784057617,0.10905790328979492
0.9547738693467337,53,0.017599821090698242,0.1059572696685791
0.9547738693467337,54,0.017854928970336914,0.10914778709411621
0.9547738693467337,55,0.016026973724365234,0.10554003715515137
0.9547738693467337,56,0.018023967742919922,0.10825896263122559
0.9547738693467337,57,0.01666402816772461,0.1078188419342041
0.9547738693467337,58,0.01861405372619629,0.10836935043334961
0.9547738693467337,59,0.016785860061645508,0.10912895202636719
0.9547738693467337,60,0.019172191619873047,0.10559916496276855
0.9547738693467337,61,0.01598191261291504,0.10668396949768066
0.9547738693467337,62,0.018138885498046875,0.1078956127166748
0.9547738693467337,63,0.019344806671142578,0.10785889625549316
0.9547738693467337,64,0.018375158309936523,0.10629987716674805
0.9547738693467337,65,0.017936229705810547,0.10534119606018066
0.9547738693467337,66,0.020109176635742188,0.1122581958770752
0.9547738693467337,67,0.018031835556030273,0.10571885108947754
0.9547738693467337,68,0.017489910125732422,0.1097860336303711
0.9547738693467337,69,0.017926931381225586,0.10539102554321289
