f1,i,query time (s),train time (s)
0.0,0,0.0009720325469970703,0.02447986602783203
0.0,1,0.04062604904174805,0.016610145568847656
0.1864406779661017,2,0.015942096710205078,0.028263092041015625
0.12612612612612611,3,0.016934871673583984,0.029497146606445312
0.9272727272727272,4,0.017107248306274414,0.057415008544921875
0.0,5,0.015874862670898438,0.020675182342529297
0.29268292682926833,6,0.015720129013061523,0.044233083724975586
0.9441624365482234,7,0.01927495002746582,0.0439760684967041
0.0,8,0.018047094345092773,0.028289079666137695
0.0,9,0.015910863876342773,0.0245819091796875
0.12612612612612611,10,0.01650094985961914,0.031199932098388672
0.0,11,0.018503904342651367,0.03702497482299805
0.12612612612612611,12,0.01715683937072754,0.02793097496032715
0.29508196721311475,13,0.01679825782775879,0.04272818565368652
0.2741935483870968,14,0.015860319137573242,0.0310208797454834
0.1896551724137931,15,0.02198195457458496,0.029180049896240234
0.0,16,0.015971899032592773,0.037570953369140625
0.0,17,0.016640186309814453,0.023461103439331055
0.0,18,0.01575613021850586,0.030582189559936523
0.0,19,0.015916109085083008,0.022949934005737305
0.9411764705882353,20,0.015941143035888672,0.05693697929382324
0.1090909090909091,21,0.01599597930908203,0.039730072021484375
0.0,22,0.0163877010345459,0.02332592010498047
0.1774193548387097,23,0.01896190643310547,0.041912078857421875
0.7080745341614907,24,0.015951156616210938,0.037026166915893555
0.1864406779661017,25,0.016048192977905273,0.03280282020568848
0.1896551724137931,26,0.016263961791992188,0.040496110916137695
0.09090909090909091,27,0.01603102684020996,0.024052858352661133
0.18803418803418803,28,0.01587510108947754,0.034017086029052734
0.9353233830845771,29,0.019197940826416016,0.061453819274902344
0.16176470588235295,30,0.016138076782226562,0.035225868225097656
0.17391304347826086,31,0.016873836517333984,0.03794097900390625
0.18803418803418803,32,0.015986919403076172,0.026195287704467773
0.8911917098445596,33,0.01579427719116211,0.039628028869628906
0.6994535519125684,34,0.016093015670776367,0.034397125244140625
0.1896551724137931,35,0.01588296890258789,0.039997100830078125
0.0,36,0.01667022705078125,0.015278100967407227
0.01904761904761905,37,0.016024112701416016,0.02724003791809082
0.0,38,0.01577901840209961,0.02425861358642578
0.0,39,0.016251325607299805,0.02100205421447754
0.12612612612612611,40,0.015720129013061523,0.020049095153808594
0.1864406779661017,41,0.016048908233642578,0.038376808166503906
0.0,42,0.016141176223754883,0.01893901824951172
0.09174311926605505,43,0.016037940979003906,0.03169512748718262
0.5902777777777778,44,0.015798091888427734,0.02483820915222168
0.95,45,0.01765298843383789,0.04762101173400879
0.0,46,0.018213987350463867,0.02190089225769043
0.9387755102040816,47,0.01592540740966797,0.05075407028198242
0.0,48,0.01575493812561035,0.02145695686340332
0.18803418803418803,49,0.015807151794433594,0.04074907302856445
0.0,50,0.016124725341796875,0.02301168441772461
0.19130434782608693,51,0.016873836517333984,0.04804515838623047
0.9052631578947368,52,0.016041994094848633,0.04657387733459473
0.18803418803418803,53,0.015702009201049805,0.04034900665283203
0.15789473684210525,54,0.016016721725463867,0.02405405044555664
0.9238578680203046,55,0.016072988510131836,0.050141096115112305
0.0,56,0.01640176773071289,0.043878793716430664
0.0,57,0.01584601402282715,0.024064064025878906
0.13913043478260873,58,0.015755891799926758,0.046050071716308594
0.12612612612612611,59,0.017918825149536133,0.034423112869262695
0.0,60,0.016499996185302734,0.024837017059326172
0.0,61,0.016076087951660156,0.026419401168823242
0.0,62,0.01578378677368164,0.03169703483581543
0.1592920353982301,63,0.01593494415283203,0.02647089958190918
0.0,64,0.01577901840209961,0.0673978328704834
0.18803418803418803,65,0.0162961483001709,0.03504610061645508
0.9340101522842639,66,0.015790700912475586,0.04120206832885742
0.9253731343283582,67,0.016017913818359375,0.027724742889404297
0.1090909090909091,68,0.01743793487548828,0.050127267837524414
0.18803418803418803,69,0.01595616340637207,0.04318380355834961
0.15789473684210525,70,0.017647981643676758,0.03071117401123047
0.0,71,0.01592087745666504,0.028156042098999023
0.0,72,0.016326904296875,0.022031068801879883
0.14285714285714288,73,0.01592278480529785,0.041747093200683594
0.18803418803418803,74,0.016659021377563477,0.026395320892333984
0.18487394957983191,75,0.0179293155670166,0.037940025329589844
0.9340101522842639,76,0.0159299373626709,0.053865909576416016
0.0,77,0.016280174255371094,0.02475595474243164
0.03773584905660378,78,0.016056060791015625,0.030906200408935547
0.12612612612612611,79,0.01626873016357422,0.03656506538391113
0.2222222222222222,80,0.015815019607543945,0.035845041275024414
0.0,81,0.016408920288085938,0.031768083572387695
0.03773584905660378,82,0.016182899475097656,0.027293920516967773
0.18803418803418803,83,0.015642881393432617,0.03534698486328125
0.0,84,0.015771150588989258,0.03018784523010254
0.1679389312977099,85,0.01750326156616211,0.02828383445739746
0.18803418803418803,86,0.015893936157226562,0.03518104553222656
0.0,87,0.01630091667175293,0.020498037338256836
0.0,88,0.017045974731445312,0.02489185333251953
0.18803418803418803,89,0.01771688461303711,0.03341317176818848
0.12612612612612611,90,0.016349077224731445,0.03281211853027344
0.0,91,0.01744985580444336,0.023845911026000977
0.1864406779661017,92,0.01568889617919922,0.0305328369140625
0.1774193548387097,93,0.01603102684020996,0.03836703300476074
0.18803418803418803,94,0.015928030014038086,0.04100489616394043
0.2786885245901639,95,0.016170978546142578,0.03662419319152832
0.976303317535545,96,0.015757083892822266,0.052731990814208984
0.07407407407407407,97,0.01571202278137207,0.0223541259765625
0.17543859649122806,98,0.015702009201049805,0.03243589401245117
0.9504950495049506,99,0.01600480079650879,0.05007290840148926
0.0,100,0.015818119049072266,0.019934892654418945
